ID,Age,Gender,Room_Temperature (°C),Bedtime,Wakeup_Time
477,30,Male,25,23:23,6:35
478,47,Male,20,21:25,6:53
479,46,Male,21,22:54,7:14
480,65,Female,20,22:21,5:33
481,46,Male,18,21:10,5:08
482,30,Male,20,21:15,5:06
483,62,Male,22,21:37,6:49
484,62,Female,21,23:12,6:02
485,22,Female,24,21:09,6:45
486,38,Male,23,22:13,6:29
487,33,Male,25,21:50,5:53
488,19,Female,20,23:58,6:42
489,31,Male,23,21:29,6:15
490,41,Female,23,23:53,6:01
491,52,Female,23,23:56,5:48
492,48,Female,18,22:36,7:03
493,41,Male,20,22:09,6:09
494,26,Female,24,22:10,6:51
495,53,Female,23,23:44,6:15
496,59,Male,25,22:21,6:17
497,60,Male,21,21:28,6:17
498,58,Male,21,23:13,5:14
499,47,Female,25,21:21,6:43
500,43,Male,25,21:27,5:11
501,46,Female,20,21:36,6:58
502,45,Female,20,23:42,7:52
503,40,Male,21,21:53,6:46
504,21,Female,18,23:45,7:02
505,30,Male,22,22:49,5:37
506,36,Male,24,22:35,5:19
507,38,Female,25,23:04,7:42
508,24,Female,19,22:46,6:17
509,63,Male,23,21:32,5:41
510,34,Female,24,23:30,6:43
511,50,Male,19,23:06,7:50
512,26,Male,19,23:01,7:54
513,34,Female,20,23:00,5:04
514,61,Male,23,23:19,7:39
515,59,Male,19,23:35,5:59
516,36,Female,24,22:40,5:04
517,37,Male,20,22:06,5:58
518,46,Female,18,22:32,6:00
519,31,Male,24,22:00,6:41
520,22,Female,19,23:27,6:24
521,54,Male,24,23:07,5:54
522,30,Male,20,22:25,5:18
523,23,Female,18,22:56,5:38
524,36,Male,25,23:58,7:40
525,26,Male,21,23:05,6:42
526,57,Female,24,22:06,7:17
527,41,Female,24,21:19,7:00
528,34,Male,20,23:16,5:56
529,56,Male,21,23:32,6:23
530,58,Female,19,23:49,5:49
531,53,Male,22,22:25,5:27
532,40,Male,24,21:51,6:45
533,32,Female,19,22:17,5:06
534,59,Male,19,23:05,5:20
535,37,Female,21,21:28,5:09
536,57,Female,19,22:56,7:33
537,30,Male,18,22:44,6:18
538,35,Female,19,22:59,5:53
539,40,Female,24,23:00,7:01
540,44,Male,24,22:59,7:48
541,41,Male,18,21:30,5:07
542,63,Male,24,22:21,7:10
543,31,Female,18,21:58,6:19
544,34,Male,19,22:50,7:56
545,47,Male,19,21:39,6:49
546,19,Female,18,22:33,5:10
547,56,Male,23,23:35,7:39
548,42,Female,25,23:46,7:26
549,23,Female,21,23:26,7:27
550,39,Female,25,21:17,7:40
551,48,Female,18,22:37,7:56
552,26,Female,25,22:07,6:46
553,61,Male,19,21:33,5:39
554,36,Male,24,21:11,7:29
555,23,Male,19,21:11,5:37
556,46,Male,24,22:12,7:59
557,50,Male,21,22:10,7:20
558,29,Male,19,21:14,5:27
559,51,Female,20,22:29,5:17
560,32,Female,24,23:19,7:07
561,24,Male,20,22:58,5:41
562,33,Male,22,23:40,6:08
563,27,Male,18,23:52,6:37
564,27,Female,21,22:48,5:26
565,37,Male,24,22:38,7:25
566,24,Female,22,23:59,7:43
567,43,Male,21,23:11,7:08
568,42,Female,19,21:37,6:26
569,29,Female,19,23:15,5:00
570,22,Male,23,23:22,7:41
571,55,Female,20,21:20,5:02
572,48,Female,23,23:13,5:39
573,63,Male,25,23:41,5:19
574,40,Male,25,21:37,6:15
575,64,Male,23,22:14,6:41
576,36,Female,22,23:51,7:14
577,62,Male,23,23:03,6:58
578,61,Female,23,21:39,5:06
579,23,Female,19,23:54,6:11
580,47,Male,23,22:26,6:33
581,37,Male,23,23:34,6:51
582,43,Female,24,23:33,7:44
583,50,Female,24,23:39,5:35
584,23,Female,21,23:11,7:31
585,64,Female,25,22:03,5:26
586,49,Male,24,22:34,5:13
587,32,Female,18,22:38,5:52
588,55,Male,23,23:52,5:32
589,22,Female,19,21:13,6:48
590,47,Female,19,22:49,7:25
591,55,Female,22,21:40,6:15
592,39,Male,22,21:07,7:58
593,64,Male,25,23:05,5:47
594,30,Male,25,21:29,7:48
595,51,Female,19,22:19,5:29
596,40,Male,22,21:43,5:07
597,30,Male,24,21:05,7:50
598,40,Male,18,21:18,6:43
599,26,Male,23,21:44,7:26
600,31,Female,22,23:53,5:30
601,18,Male,18,22:54,6:02
602,36,Male,20,21:40,7:35
603,18,Female,22,23:11,6:03
604,61,Male,21,22:38,5:57
605,22,Male,24,22:52,6:29
606,44,Female,24,22:38,7:41
607,61,Male,20,23:43,6:41
608,42,Female,22,21:40,7:17
609,43,Male,19,21:03,5:28
610,47,Female,21,21:13,5:21
611,52,Female,25,22:44,6:41
612,20,Female,21,23:32,6:44
613,28,Male,22,23:57,7:10
614,35,Male,20,21:59,7:03
615,58,Male,19,23:58,5:10
616,37,Male,22,21:41,6:45
617,49,Male,22,23:53,5:31
618,18,Male,25,21:05,6:34
619,53,Male,24,23:14,6:15
620,39,Male,24,22:28,6:55
621,60,Female,20,23:06,7:57
622,47,Male,21,22:42,5:31
623,24,Male,21,22:10,6:37
624,55,Female,24,21:18,6:21
625,19,Female,22,21:03,6:56
626,35,Female,25,21:50,5:02
627,56,Female,18,22:14,6:50
628,59,Female,25,21:41,7:45
629,26,Female,23,21:45,5:29
630,42,Male,25,22:45,5:32
631,46,Male,24,23:25,5:10
632,36,Male,19,23:17,6:30
633,36,Male,22,21:41,5:46
634,32,Male,22,23:46,5:24
635,38,Female,24,22:01,7:45
636,23,Female,23,23:16,7:29
637,51,Female,20,23:50,7:51
638,54,Female,18,21:32,7:02
639,33,Female,19,23:50,6:40
640,31,Female,20,22:58,5:48
641,40,Female,25,23:47,5:12
642,32,Male,24,23:26,6:38
643,33,Female,19,22:32,6:11
644,61,Male,23,21:59,6:58
645,28,Female,23,23:32,5:36
646,53,Male,21,22:21,5:06
647,59,Female,18,22:46,7:57
648,34,Male,25,23:28,7:49
649,57,Male,20,23:47,5:52
650,54,Male,24,21:14,7:12
651,41,Female,23,23:00,7:27
652,45,Female,25,23:53,7:54
653,23,Female,18,22:50,6:27
654,54,Female,20,22:58,7:19
655,31,Female,23,22:49,7:19
656,18,Male,24,22:57,5:57
657,27,Female,23,21:19,5:37
658,37,Female,18,23:13,5:23
659,18,Male,22,21:37,5:18
660,21,Female,21,22:05,5:24
661,32,Female,23,23:49,6:38
662,49,Female,23,23:52,7:22
663,30,Female,19,22:49,7:01
664,52,Male,18,22:49,6:29
665,22,Female,22,22:29,7:31
666,19,Male,25,22:36,5:18
667,62,Male,25,23:24,5:43
668,51,Female,18,21:48,5:43
669,31,Female,18,22:00,6:55
670,58,Female,25,21:15,7:32
671,24,Male,20,23:58,6:47
672,53,Male,22,23:02,7:55
673,35,Male,19,23:57,5:21
674,32,Male,24,22:07,7:07
675,52,Male,20,23:28,6:44
676,37,Female,21,23:08,6:11
677,59,Female,25,22:14,7:09
678,36,Female,24,21:09,7:56
679,53,Male,19,23:45,6:15
680,44,Female,21,21:43,6:40
681,28,Female,18,23:48,6:43
682,33,Female,25,21:50,6:35
683,18,Male,25,23:14,7:13
684,59,Female,25,21:48,6:08
685,29,Female,18,22:52,7:13
686,56,Male,19,22:06,6:10
687,30,Female,24,21:30,7:17
688,63,Male,19,21:32,7:02
689,52,Male,19,23:46,7:01
690,51,Male,18,23:49,7:15
691,47,Female,24,21:22,7:40
692,42,Female,24,22:07,7:34
693,30,Male,20,22:00,6:03
694,36,Male,24,22:29,7:41
695,43,Female,19,21:55,6:14
696,48,Male,22,21:06,7:02
697,61,Male,22,23:52,7:24
698,55,Female,25,23:33,5:58
699,20,Male,20,23:10,5:20
700,30,Male,22,22:35,7:03
701,65,Female,24,22:44,7:09
702,55,Male,25,22:43,6:32
703,29,Female,21,22:08,7:04
704,49,Male,18,23:20,5:02
705,34,Female,21,21:20,6:25
706,23,Female,24,23:29,5:54
707,46,Male,24,22:59,7:10
708,39,Female,19,22:25,5:24
709,24,Male,21,22:16,7:56
710,44,Male,20,22:37,7:58
711,59,Female,18,23:37,6:08
712,44,Female,25,22:27,6:54
713,28,Male,21,21:31,6:46
714,24,Female,20,21:05,5:04
715,37,Male,22,23:37,5:31
716,18,Female,18,22:32,7:28
717,18,Male,21,22:00,7:57
718,42,Female,18,21:00,6:57
719,28,Male,21,21:29,6:48
720,65,Female,23,23:55,5:01
721,25,Male,24,23:58,7:33
722,26,Male,19,22:33,5:03
723,32,Female,21,21:12,7:22
724,26,Male,18,22:17,7:04
725,32,Male,21,22:25,5:43
726,24,Female,22,22:44,5:22
727,41,Male,19,22:24,7:08
728,38,Male,23,22:34,5:18
729,52,Female,19,22:32,7:51
730,48,Female,20,23:09,6:12
731,45,Male,24,23:02,7:54
732,18,Female,20,21:08,5:48
733,18,Female,19,22:27,7:20
734,43,Female,23,23:04,6:50
735,38,Male,22,21:09,7:33
736,22,Male,18,23:50,6:31
737,36,Female,23,21:55,6:32
738,47,Female,19,23:26,7:42
739,35,Male,18,22:03,5:53
740,18,Female,23,21:31,7:33
741,42,Female,22,23:47,7:10
742,44,Male,18,23:15,7:16
743,32,Male,18,23:23,7:56
744,50,Male,22,23:43,7:40
745,35,Female,19,23:11,7:52
746,21,Female,24,21:19,6:49
747,48,Male,23,23:08,7:20
748,59,Female,20,23:12,5:42
749,34,Male,19,23:39,5:03
750,41,Male,21,21:58,6:24
751,21,Male,21,21:12,5:25
752,27,Female,21,21:46,6:34
753,43,Female,25,22:14,6:56
754,27,Male,23,23:46,6:04
755,21,Female,25,21:41,5:22
756,24,Male,20,21:09,5:24
757,37,Female,21,21:01,5:45
758,47,Female,23,23:27,6:08
759,63,Female,20,23:53,7:49
760,48,Female,18,22:51,6:15
761,55,Male,20,21:39,5:17
762,53,Female,25,22:17,6:28
763,58,Female,24,23:02,5:55
764,40,Male,19,21:30,6:14
765,19,Female,19,21:10,5:36
766,21,Male,25,23:40,5:09
767,42,Female,23,22:02,7:16
768,59,Male,21,21:31,5:00
769,42,Female,22,21:35,6:48
770,43,Male,21,21:20,5:02
771,51,Male,24,22:28,5:58
772,33,Male,19,23:00,7:23
773,23,Female,24,22:51,6:15
774,24,Female,23,21:44,6:59
775,54,Male,25,21:42,5:50
776,46,Male,19,21:57,7:05
777,37,Female,19,22:53,6:15
778,55,Male,25,23:34,5:45
779,62,Female,19,22:53,7:59
780,31,Male,22,21:46,5:31
781,44,Female,23,22:03,7:12
782,31,Male,24,22:50,6:31
783,62,Female,22,22:40,6:01
784,39,Female,20,22:24,5:18
785,38,Male,18,21:11,7:01
786,34,Female,23,21:05,5:51
787,33,Female,22,23:01,5:15
788,46,Male,20,23:45,6:05
789,48,Male,19,22:42,6:47
790,29,Female,19,23:58,6:40
791,30,Male,19,23:25,6:20
792,40,Male,19,22:50,6:42
793,61,Female,23,23:07,7:13
794,21,Female,24,22:16,5:12
795,51,Female,22,23:56,7:16
796,29,Male,19,21:13,6:54
797,30,Female,20,21:48,5:21
798,18,Female,24,22:53,6:09
799,23,Female,21,22:12,5:19
800,46,Male,23,23:46,6:24
801,63,Female,25,23:38,6:56
802,43,Male,22,22:19,6:12
803,61,Female,18,21:33,7:33
804,63,Female,21,21:01,6:07
805,34,Male,22,23:15,6:03
806,55,Female,22,22:39,5:31
807,63,Female,23,21:53,6:45
808,31,Male,25,21:39,7:32
809,29,Female,18,21:56,5:15
810,22,Female,24,22:15,6:46
811,40,Female,24,22:51,7:18
812,54,Male,22,23:20,5:23
813,20,Male,22,23:34,5:46
814,43,Female,22,21:48,6:42
815,28,Male,21,21:50,5:01
816,21,Female,20,23:02,6:33
817,63,Female,23,23:30,6:27
818,52,Male,22,23:24,6:40
819,24,Female,20,23:54,7:58
820,57,Female,24,22:21,5:16
821,32,Male,22,23:29,6:09
822,62,Male,23,22:05,7:59
823,52,Female,23,21:20,6:22
824,39,Female,24,21:18,6:30
825,36,Female,25,21:22,6:08
826,65,Male,21,23:22,6:02
827,54,Male,18,21:37,5:39
828,24,Female,23,23:44,7:29
829,21,Male,22,21:43,6:41
830,58,Female,18,23:12,5:49
831,25,Female,24,23:26,5:10
832,60,Male,19,21:36,5:12
833,64,Female,25,22:49,6:55
834,32,Female,25,21:41,7:54
835,44,Male,25,23:56,6:49
836,58,Male,18,23:58,5:21
837,37,Male,25,21:14,6:24
838,43,Female,20,22:40,5:37
839,44,Female,21,22:03,5:25
840,44,Female,23,23:14,5:06
841,30,Male,22,21:08,6:53
842,52,Male,18,23:38,7:55
843,19,Female,25,21:48,5:29
844,42,Female,19,23:40,7:29
845,49,Female,23,21:09,6:33
846,31,Male,25,23:07,6:55
847,22,Male,23,21:41,6:36
848,59,Female,19,22:52,7:44
849,48,Male,18,23:45,7:19
850,53,Female,20,23:06,5:35
851,61,Female,25,22:24,6:01
852,39,Female,18,22:05,7:04
853,34,Male,23,23:40,7:40
854,58,Male,19,23:34,7:26
855,37,Female,18,21:44,7:18
856,64,Female,23,21:05,7:04
857,23,Male,21,21:32,5:26
858,35,Female,20,23:09,6:41
859,42,Male,22,21:46,6:41
860,25,Male,25,22:18,7:48
861,32,Female,25,23:50,5:53
862,47,Male,18,23:21,6:45
863,34,Male,21,21:23,5:58
864,27,Male,18,22:20,7:05
865,21,Male,21,22:16,6:35
866,20,Female,22,23:56,7:28
867,50,Female,22,23:35,7:34
868,59,Female,22,21:11,5:57
869,25,Female,23,23:21,7:11
870,59,Female,20,23:21,5:54
871,60,Female,19,21:11,6:35
872,65,Male,19,21:58,6:44
873,19,Male,19,23:02,6:09
874,59,Male,20,21:27,5:50
875,29,Male,25,21:56,7:27
876,20,Male,23,22:07,6:12
877,58,Female,21,23:50,7:01
878,37,Male,20,23:29,6:41
879,35,Male,25,22:15,7:05
880,54,Male,19,22:22,6:27
881,31,Male,24,23:45,5:37
882,31,Female,23,22:47,5:14
883,35,Female,22,22:00,6:35
884,25,Female,21,21:42,6:55
885,45,Female,24,22:07,6:48
886,45,Female,25,22:57,5:38
887,41,Female,24,22:55,5:01
888,54,Male,24,23:48,5:20
889,35,Female,25,22:16,6:20
890,54,Female,18,22:05,5:08
891,57,Female,18,23:47,6:18
892,41,Female,18,22:49,6:11
893,34,Female,20,21:33,6:40
894,49,Female,24,21:44,5:06
895,33,Female,20,21:58,5:29
896,55,Female,23,21:09,5:28
897,62,Male,25,22:43,5:46
898,50,Female,22,21:08,7:43
899,39,Male,25,23:13,7:09
900,56,Female,23,22:36,5:39
901,29,Female,22,22:57,6:06
902,23,Female,20,22:01,6:53
903,46,Male,23,21:10,6:05
904,35,Male,18,23:19,6:58
905,19,Female,23,21:31,7:22
906,21,Male,21,23:59,5:10
907,34,Female,21,21:05,6:54
908,51,Female,25,23:50,7:33
909,21,Female,21,22:06,5:28
910,45,Male,23,22:06,5:59
911,37,Female,25,22:40,7:15
912,37,Male,18,23:35,5:40
913,27,Male,24,21:04,7:57
914,46,Female,20,23:05,6:29
915,27,Female,21,22:04,7:09
916,36,Female,19,23:27,6:37
917,65,Male,23,22:00,6:24
918,62,Male,25,23:16,7:46
919,20,Female,24,22:22,5:52
920,42,Female,24,21:39,6:14
921,36,Male,25,22:21,7:24
922,40,Male,22,23:22,6:04
923,31,Female,21,22:56,6:23
924,44,Female,23,21:46,7:39
925,54,Male,22,21:59,5:32
926,33,Female,21,21:21,7:43
927,31,Male,23,22:49,5:23
928,48,Female,19,21:42,6:07
929,61,Male,25,21:38,7:17
930,27,Female,21,22:14,6:21
931,24,Female,23,21:34,5:50
932,52,Male,21,22:13,7:45
933,26,Male,18,21:52,5:16
934,45,Female,24,23:07,7:55
935,45,Male,18,23:35,5:03
936,25,Male,22,23:33,5:18
937,21,Male,21,22:50,7:00
938,61,Female,25,21:40,7:46
939,37,Male,25,22:32,5:43
940,50,Male,25,23:19,7:19
941,22,Female,24,23:20,5:56
942,64,Female,21,23:05,7:31
943,44,Female,19,21:00,5:20
944,30,Female,20,22:32,6:18
945,46,Female,21,22:21,7:21
946,61,Female,18,23:32,6:16
947,63,Female,24,23:42,6:47
948,30,Male,23,22:35,6:26
949,19,Female,20,23:03,6:15
950,28,Female,21,22:33,7:53
951,43,Female,24,22:15,7:10
952,24,Female,24,23:33,7:02
953,44,Male,23,21:52,7:48
954,63,Female,22,22:15,5:05
955,65,Male,19,21:33,7:15
956,42,Male,23,21:21,6:50
957,63,Female,18,21:03,6:17
958,44,Female,19,22:30,5:45
959,56,Female,22,22:34,6:58
960,25,Male,25,21:06,6:15
961,50,Female,19,22:39,6:02
962,63,Female,18,23:34,6:20
963,27,Female,23,23:25,5:34
964,32,Male,25,22:34,7:02
965,21,Male,19,22:01,7:24
966,24,Male,19,22:30,5:17
967,44,Female,18,21:48,7:58
968,65,Female,19,21:53,6:59
969,55,Female,24,22:25,7:56
970,44,Female,22,22:47,6:13
971,25,Female,21,23:18,6:20
972,58,Female,25,21:55,6:36
973,50,Male,19,22:33,6:45
974,26,Female,20,22:26,5:37
975,50,Female,18,21:22,7:18
976,49,Male,18,23:05,7:14
977,61,Female,25,21:59,6:29
978,63,Male,24,21:53,6:16
979,48,Male,23,22:54,5:31
980,54,Male,25,21:11,5:53
981,50,Female,19,22:33,5:27
982,38,Female,22,21:39,5:49
983,20,Female,18,22:58,5:57
984,36,Female,19,21:59,7:31
985,48,Female,23,21:10,6:02
986,45,Female,22,21:57,5:07
987,38,Male,20,21:45,6:54
988,43,Male,25,22:36,6:26
989,33,Female,21,21:02,6:16
990,60,Male,24,22:41,6:21
991,63,Female,23,21:09,5:05
992,41,Female,23,23:31,5:37
993,64,Female,24,23:35,7:25
994,28,Female,20,23:48,5:27
995,63,Female,19,23:10,7:36
996,40,Female,18,22:01,5:56
997,53,Female,21,21:37,6:25
998,18,Female,20,22:54,5:23
999,64,Male,19,22:15,6:02
1000,58,Male,20,23:24,5:48
1001,38,Female,25,22:56,5:36
1002,35,Female,25,21:07,6:23
1003,35,Male,24,21:24,7:11
1004,59,Female,20,21:56,5:42
1005,36,Male,25,22:00,5:40
1006,28,Female,18,22:17,5:40
1007,32,Female,20,21:58,6:41
1008,40,Female,20,23:34,7:30
1009,39,Female,18,21:39,6:12
1010,41,Female,22,22:28,7:41
1011,42,Male,22,21:56,7:00
1012,29,Male,23,23:25,5:02
1013,22,Female,24,22:58,7:38
1014,47,Female,18,22:54,7:51
1015,65,Male,18,22:19,6:30
1016,44,Female,23,22:16,6:40
1017,21,Female,21,21:43,7:16
1018,33,Female,24,21:55,7:11
1019,56,Male,22,21:20,5:07
1020,51,Male,23,21:21,6:36
1021,40,Male,22,21:12,5:16
1022,46,Male,19,23:48,6:57
1023,46,Male,19,21:54,6:22
1024,26,Male,23,21:57,6:16
1025,33,Female,23,21:31,5:01
1026,23,Female,20,21:13,7:05
1027,44,Female,21,22:16,7:51
1028,29,Female,21,22:31,5:17
1029,28,Male,25,22:30,7:33
1030,49,Male,25,22:00,5:45
1031,60,Male,23,22:21,5:25
1032,20,Female,21,23:14,6:33
1033,61,Female,18,22:53,5:42
1034,59,Female,25,22:51,7:53
1035,23,Male,18,21:05,7:21
1036,52,Female,24,21:14,5:42
1037,37,Male,18,23:07,7:21
1038,38,Female,20,23:59,5:54
1039,48,Male,20,22:31,7:59
1040,50,Male,19,21:46,5:12
1041,23,Female,23,21:10,6:57
1042,44,Female,18,21:35,6:06
1043,20,Male,24,22:21,6:38
1044,33,Male,21,21:18,6:24
1045,41,Male,23,23:50,7:31
1046,58,Male,19,22:32,6:52
1047,57,Male,19,23:58,7:53
1048,22,Male,18,21:14,6:10
1049,31,Male,19,21:35,6:39
1050,35,Male,21,23:25,5:38
1051,51,Male,24,21:43,5:46
1052,64,Female,18,21:24,6:42
1053,33,Male,21,22:04,6:01
1054,60,Female,25,22:00,6:19
1055,58,Male,22,23:58,7:41
1056,57,Male,18,22:52,5:04
1057,42,Male,19,23:11,7:10
1058,22,Female,23,21:26,6:58
1059,65,Male,22,21:12,5:44
1060,38,Female,19,23:20,6:12
1061,31,Male,20,23:37,6:14
1062,35,Male,25,22:15,6:49
1063,59,Female,24,21:46,7:45
1064,40,Male,25,23:52,7:48
1065,24,Male,19,21:08,5:27
1066,63,Female,23,21:41,7:21
1067,50,Female,20,21:41,5:10
1068,37,Female,20,23:41,5:49
1069,60,Male,20,21:07,7:03
1070,63,Female,25,22:07,6:48
1071,23,Male,22,21:47,7:35
1072,18,Female,20,22:42,6:17
1073,22,Female,18,23:43,5:52
1074,62,Male,23,22:25,5:50
1075,42,Female,22,23:22,5:55
1076,49,Male,19,22:21,7:10
1077,55,Female,24,22:25,6:54
1078,52,Male,23,23:09,5:51
1079,23,Female,25,22:34,7:31
1080,38,Female,22,22:55,5:47
1081,44,Female,22,22:36,5:36
1082,60,Female,21,22:02,6:05
1083,23,Male,21,23:22,6:03
1084,54,Male,21,22:30,7:26
1085,40,Male,20,23:36,7:02
1086,60,Female,23,23:40,6:52
1087,47,Female,23,23:49,6:46
1088,39,Female,20,23:48,5:08
1089,41,Female,23,21:37,7:59
1090,22,Female,20,23:34,6:43
1091,53,Male,24,21:09,7:23
1092,24,Female,19,21:51,6:46
1093,32,Female,19,21:22,6:26
1094,33,Male,18,23:04,7:06
1095,33,Male,25,23:57,7:58
1096,23,Female,21,22:03,5:12
1097,63,Female,21,23:28,6:42
1098,51,Female,23,22:41,6:58
1099,47,Female,18,23:34,5:24
1100,48,Male,23,23:25,6:13
1101,51,Female,20,21:19,7:25
1102,57,Female,18,23:53,5:29
1103,29,Male,25,21:21,6:04
1104,36,Female,21,22:18,5:16
1105,62,Female,23,23:16,6:12
1106,38,Female,21,22:09,5:23
1107,32,Male,18,21:06,7:05
1108,61,Female,23,21:39,6:54
1109,40,Female,21,23:46,6:28
1110,40,Male,24,23:17,6:40
1111,22,Female,18,23:17,5:18
1112,18,Male,23,23:46,7:57
1113,28,Male,24,21:17,7:06
1114,58,Male,23,23:37,7:06
1115,47,Female,23,21:55,7:59
1116,27,Female,23,21:28,6:44
1117,47,Male,23,21:37,6:21
1118,37,Female,21,21:36,5:30
1119,35,Male,18,23:17,6:05
1120,54,Female,18,23:16,5:29
1121,31,Male,21,22:19,7:32
1122,46,Female,19,21:35,6:16
1123,65,Female,19,21:45,7:31
1124,56,Female,23,22:09,6:01
1125,27,Female,23,23:49,5:09
1126,27,Male,21,21:16,5:51
1127,22,Female,18,22:27,6:30
1128,65,Male,23,23:22,6:24
1129,38,Female,22,21:00,5:32
1130,28,Female,25,23:07,7:51
1131,40,Female,22,21:08,5:52
1132,34,Male,20,22:02,6:34
1133,28,Male,24,22:59,5:08
1134,46,Male,25,23:45,6:08
1135,57,Female,18,21:58,7:23
1136,47,Male,25,23:55,6:22
1137,55,Male,24,22:05,6:30
1138,44,Male,24,21:22,6:46
1139,55,Male,22,22:08,6:49
1140,27,Female,25,23:52,5:44
1141,53,Male,19,23:20,5:11
1142,44,Male,21,21:59,7:07
1143,52,Female,20,23:57,6:04
1144,46,Female,23,23:58,6:29
1145,40,Male,19,23:12,5:57
1146,25,Male,25,23:42,6:14
1147,47,Female,22,23:29,7:54
1148,40,Female,23,21:51,7:11
1149,35,Female,24,23:05,7:52
1150,19,Male,24,21:50,6:41
1151,40,Female,19,21:40,6:52
1152,58,Male,21,23:37,5:14
1153,30,Male,23,23:07,7:06
1154,61,Male,20,21:18,6:48
1155,25,Male,23,21:42,5:07
1156,31,Male,23,22:11,6:12
1157,28,Female,21,22:13,5:21
1158,62,Male,23,22:49,6:42
1159,36,Female,21,22:53,6:19
1160,33,Male,24,21:26,7:26
1161,20,Male,19,23:40,7:49
1162,61,Male,21,21:07,7:21
1163,55,Male,18,21:38,7:43
1164,44,Female,20,21:58,6:21
1165,28,Female,22,22:00,6:59
1166,57,Male,18,21:44,5:33
1167,58,Male,20,21:47,5:12
1168,23,Female,25,21:39,7:29
1169,29,Female,21,21:11,7:38
1170,47,Female,25,22:42,7:09
1171,42,Female,22,21:34,5:26
1172,51,Male,25,21:46,6:46
1173,36,Female,21,23:41,5:38
1174,49,Female,25,21:44,7:05
1175,59,Female,21,21:54,7:57
1176,30,Female,18,21:08,6:25
1177,61,Female,22,22:07,5:29
1178,64,Female,20,21:41,7:09
1179,34,Male,23,23:27,6:30
1180,43,Female,24,23:37,6:29
1181,65,Female,22,23:47,7:59
1182,26,Female,21,22:04,5:11
1183,29,Female,21,21:22,6:01
1184,41,Male,24,23:36,5:28
1185,45,Female,20,23:52,7:50
1186,43,Female,24,21:21,6:38
1187,32,Male,22,21:44,7:46
1188,32,Female,22,22:27,6:47
1189,52,Female,18,23:28,6:48
1190,25,Male,20,22:02,6:01
1191,43,Male,23,22:54,6:02
1192,40,Female,19,23:23,5:28
1193,20,Male,24,21:28,5:16
1194,35,Female,22,23:19,6:10
1195,29,Male,18,22:30,7:49
1196,45,Male,25,21:49,7:25
1197,49,Female,22,23:27,6:04
1198,64,Female,20,23:17,6:14
1199,56,Male,23,22:50,7:01
1200,62,Male,24,23:32,5:34
1201,21,Male,23,23:10,7:09
1202,47,Female,22,23:00,7:44
1203,39,Male,21,21:45,6:22
1204,27,Female,18,23:45,5:22
1205,57,Male,21,23:13,5:21
1206,40,Male,19,23:36,5:00
1207,52,Female,18,22:21,7:01
1208,58,Male,18,23:35,7:58
1209,50,Female,20,22:20,5:31
1210,65,Female,24,21:24,7:11
1211,20,Male,19,22:47,6:39
1212,56,Female,25,21:45,6:12
1213,47,Male,24,21:41,5:12
1214,50,Male,21,21:57,5:36
1215,38,Male,23,21:27,7:20
1216,59,Male,23,22:10,7:21
1217,32,Male,21,22:12,5:12
1218,22,Male,24,21:06,7:05
1219,50,Female,22,23:32,7:27
1220,20,Male,19,21:11,6:02
1221,46,Female,21,21:29,6:52
1222,47,Female,21,23:06,5:40
1223,37,Male,21,21:04,6:24
1224,42,Female,23,21:07,7:47
1225,62,Female,23,23:54,7:05
1226,21,Female,23,21:31,6:44
1227,61,Male,24,21:52,6:05
1228,29,Male,22,22:35,6:14
1229,21,Female,24,23:51,7:51
1230,60,Male,23,22:12,7:45
1231,18,Female,25,22:04,6:06
1232,31,Male,19,22:33,5:06
1233,35,Female,18,23:39,6:30
1234,25,Female,19,22:24,6:11
1235,39,Male,25,23:33,5:29
1236,44,Male,24,22:37,5:53
1237,52,Female,23,23:02,5:19
1238,63,Male,20,21:25,5:34
1239,39,Male,22,22:04,6:38
1240,58,Female,21,21:01,7:59
1241,56,Male,25,23:56,6:16
1242,63,Male,22,23:55,6:42
1243,51,Female,19,21:33,5:59
1244,58,Female,25,21:30,7:24
1245,48,Male,20,22:52,7:46
1246,53,Male,20,23:48,6:04
1247,64,Male,20,21:21,6:38
1248,38,Female,20,21:19,7:55
1249,33,Male,20,22:45,6:13
1250,28,Female,23,22:47,5:52
1251,38,Male,19,23:36,5:21
1252,23,Male,20,21:28,5:32
1253,53,Female,22,22:30,5:55
1254,46,Female,25,23:52,7:06
1255,46,Female,19,23:29,7:45
1256,61,Male,23,23:09,7:10
1257,28,Female,23,23:16,7:17
1258,56,Female,22,22:27,6:00
1259,29,Male,24,22:54,6:21
1260,54,Male,23,21:42,7:35
1261,43,Female,23,23:57,7:12
1262,20,Female,19,23:00,6:47
